"과기부, 바이오산업 ‘판’ 깐다…5532억원 투입",과학기술정보통신부(과학기술정보통신부)의 내년도 바이오산업 육성 전략이 확정됐다. 2022년에 5532억원을... 또 인공지능·빅데이터 활용 신약개발 플랫폼 고도화 등 신약개발 연구 혁신도 추진해나갈 방침이다. 혁신...
"과기부, 바이오산업 ‘판’ 깐다…5532억원 투입",과학기술정보통신부(과학기술정보통신부)의 내년도 바이오산업 육성 전략이 확정됐다. 2022년에 5532억원을... 또 인공지능·빅데이터 활용 신약개발 플랫폼 고도화 등 신약개발 연구 혁신도 추진해나갈 방침이다. 혁신...
"서울시립대, 지능형반도체 등 첨단 분야 대학원 정원 161명 증원","거쳐 2023학년도 신입생을 선발한다. 서순탁 총장은 ""신설되는 지능형반도체학과를 비롯해, 스마트시티학과, 인공지능학과, 통계데이터사시언스학과의 정원 증원은 도시과학에 특성화돼 있고, 반도체 및 빅데이터·AI..."
'연구개발 과정 디지털화' 추진…AI·디지털트윈 접목,"과학기술정보통신부가 연구개발(R&D) 과정에 인공지능(AI)과 디지털 트윈 등 디지털 기술을 적용해 혁신을... '기후변화 예측' 분야로는 도시 내 건축물, 바람, 온도 등 기후 데이터를 기반으로 구축한 디지털 트윈..."
"진주시, 2023년도 본예산 1조9709억원 편성","공립전문 과학관은 부지 보상을 시작으로 사업을 본격화한다. 2023년 진주 아시아역도선수권대회의 개최... 모형의 인공지능 돌봄 로봇 50대 보급, 평거동에 고령자 복지주택 준공, 문산읍에 홍락원 운영, 정촌면과 대평면..."
"사각지대 제로 송파, 방범용 CCTV 확충해 구민 안전 지킨다!",안전한 도시 기반을 마련하는 데 힘쓰고 있다. 그러나 송파구는 서울시 타 자치구와 비교해 생활면적 및... 인공지능 기반의 영상분석 기술을 통해 안전에 위험을 주는 요소로 판단될 경우 관제요원에게 우선...
"UNIST, 2027년까지 세계 100대 연구중심대학 도약","그는 “부임 이후 인공지능(AI)과 반도체, 탄소중립, 바이오메디컬 등 4대 전략 기술을 중점 육성했고... 육성하고, 2023년 의과학원 설립과 바이오메디컬 분야의 연구와 창업을 통해 울산이 첨단 스마트헬스케어..."
"울산시, 2022년 국비 3조9124억 확보…4조 원대 발판 마련","울산의 수소 시범도시 조성, 부유식 해상풍력단지 건설 등 탄소 중립 관련 특화산업을 기반으로 지역의... 울산과학기술원 탄소중립융합원(901억 원), 자체-대학 협력기반 지역혁신 사업(2643억 원), 인공지능대학원..."
[2023 신년사] 오세훈 서울특별시장,"최첨단 과학기술과 트렌디한 라이프스타일이 조화를 이루고 있는 매력적인 도시입니다. 그리고 지금, K-팝... 양재 AI혁신지구 내에 인공지능 연구와 기업 지원 앵커시설인 「AI 지원센터」를 설립하고, 「청년..."
"광주시, 내년 국비 3조3081억원 확보…'강기정호' 현안사업 추진 탄력",위한 ▲광주과학기술원 부설 인공지능영재고 광주 설립 기획용역 사업비(10억원) 등을 확보해 대한민국 인공지능 대표도시로 한 걸음 더 나아갈 수 있게 됐다. 또 ▲헬스케어 빅데이터 플랫폼 기반 인공지능(AI)...
"경산시, '이노베이션 아카데미' 설립","2023년도 과학기술정보통신부 국비지원사업으로 혁신 SW 인재양성 교육기관인 '이노베이션 아카데미' 설립이... 전액 국비로 설립되는 이노베이션 아카데미는 4차 산업혁명 시대를 대비하고, 인공지능(AI), 빅데이터 등..."
[오늘의 인사 : 12월 29일] 질병관리청·인천항만공사·DB INC·부산시·SBS ...,창조도시과(실무) 김홍진 △ 건설본부(팀장요원) 박정훈 △ 사하구(과장요원) 이성훈 △ 사상구(과장요원) 최병선 △ 안전정책과(실무) 김정규 △ 총괄건축과(국가건축정책위원회 파견) 김경훈 ◇ 방송통신 5급 △ 인공지능...
"부산시, 민선8기 조직개편 단행…2030엑스포추진본부 신설","정부 유치위원회, 국회, 민간 등 범국가적 유치체계에 차질 없이 대응하고, 개최도시로서 유치교섭 활동... 산업입지과, 인공지능소프트웨어과, 빅데이터통계과로 구성된다. 시는 또 새 정부의 국정목표인 '지방시대..."
진주시 2023년도 본예산 1조9709억원 편성,"공립전문 과학관은 부지 보상을 시작으로 사업을 본격화한다. 2023년 진주 아시아역도선수권대회의 개최... 모형의 인공지능 돌봄 로봇 50대 보급, 평거동에 고령자 복지주택 준공, 문산읍에 홍락원 운영, 정촌면과 대평면..."
"전주시, 국토부 '지능형교통체계 국고보조사업' 공모 선정","완료되고 인공지능 및 빅데이터 분석시스템을 통해 과학적이고 효율적인 교통량 변화에 대응하는 미래형 스마트 신호운영으로 교통혁신도시로 성장할 것""이라고 말했다. ※CBS노컷뉴스는 여러분의 제보로 함께..."
[인터뷰] 시대적 변화 적극 대응... 교육 변혁·조직혁신 앞장... 충북 미래교...,"수학 미달자가 증가했으며 도시와 읍면지역 격차가 커졌고, 학력저하 현상도 지속하는 것으로 나타났다.... 이 플랫폼은 학습 영역 외에도 독서·인문, 진로, 인공지능교육 등 다양한 교육 영역을 담고 있으며, 2023년 상반기..."
[Who Is ?] 조웅기 미래에셋증권 부회장,"주요 도시의 핵심 상업지구를 대상으로 대체투자에 뛰어들었다. 이 밖에 미국 화력발전소와 호주... "" (2019/11/13, 한국경제 인터뷰에서) ""이번 양해각서 체결로 사물인터넷과 인공지능 기반의 첨단기술을 접목한..."
KAIST·뉴욕대 공동캠퍼스 문 연다,"공동 연구와 교육, 창업을 목표로 2023년 상반기부터 운영에 들어간다는 계획이다. KAIST는 21일 오후 4시... 인공지능(AI) 융합 뇌과학, AI 응용 사이버 보안, 지속가능한 첨단 스마트 도시 등과 같은 연구에 중점을 둔다...."
"인천시설공단, 인천시에 2023년 주요업무계획 보고","구축, ▸디지털 인공지능(AI) 챗봇 서비스를 통한 24시간 민원응대 서비스 도입, ▸낮 동안 저장한 빛을 활용한 스마트 로프 설치 등 가족공원 내 친환경·안전 추모길 조성, ▸어린이과학관 놀이터 시설 개선 및 신규..."
이장우 대전시장 CES 2023 참관… 대전 우수기술 시정에 접목 지시,"도로에 인공지능 센서를 부착해 블랙아이스 취약 지역을 미리 파악하는 기술을 지닌 기업과의 협업 방안을 지시했다. CES 참여 대전 기업인과 유관 기관장 등 30여 명과의 만찬 간담회에서는 ""대한민국의 우수한 과학기..."
광주 AI 집적단지 착공식...AI 생태계 거점 조성 본격화,"개최해 '인공지능 중심 도시 광주'의 본격적인 시작을 알렸다. 착공식은 주제 영상 상영, 임혜숙 과학기술... 구성되며, 2023년 완공 예정이다. 집적단지의 핵심 인프라인 인공지능 데이터센터는 연산량 88.5PF(Peta Flops..."
광주 AI 집적단지 착공식...AI 생태계 거점 조성 본격화,"개최해 '인공지능 중심 도시 광주'의 본격적인 시작을 알렸다. 착공식은 주제 영상 상영, 임혜숙 과학기술... 구성되며, 2023년 완공 예정이다. 집적단지의 핵심 인프라인 인공지능 데이터센터는 연산량 88.5PF(Peta Flops..."
[토마토레터 제83호] 2023년에 달라지는 제도 총정리,"확대 : 인공지능(AI), 클라우드 등 디지털 분야 직업훈련 사업인 'K-디지털 트레이닝' 대상에 발광다이오드... 러시아가 우크라이나 주요 도시를 향해 이란제 드론 16대를 띄워보냈는데 모두 격추했다는 소식입니다. 북한..."
회장 취임 40일 이재용의 선택…UAE와 첫 女사장,"이번 UAE 출장에서 이 회장은 중동 현지 상황을 직접 점검하고 인공지능(AI), 5세대(5G), 메타버스 등 미래... UAE는 사우디의 '네옴'과 함께 중동 지역을 대표하는 초대형 도시 개발 계획인 '마스다르시티' 건설을 준비..."
"인천시설공단, 시민의 행복한 삶 위한 시설운영계획 밝혀",구축 △디지털 인공지능(AI) 챗봇 서비스를 통한 24시간 민원응대 서비스 도입 △낮 동안 저장한 빛을 활용한 스마트 로프 설치 등 가족공원 내 친환경ㆍ안전 추모길 조성 △어린이과학관 놀이터 시설 개선 및 신규...
"과기정통부도 네옴시티 수주 동참…""디지털 기업 진출 지원""","내년 3월 세계은행서 '코리아 디지털 데이' 행사 기획 과학기술정보통신부가 사우디아라비아 '네옴시티... 로봇, 인공지능(AI), 5G, 사물인터넷(IoT) 기술을 앞세워 수주전에 참여하고 있다. 한편 과기정통부는 내년 3월 미국..."
블록체인 기술이 스마트시티 만든다!,앞에 언급한 도시 환경은 그저 공상과학에서나 가능한 일이 아니다. 최근 몇 년 동안 암호화폐와 함께... 세종시는 AI(인공지능) 기반의 행정 서비스로 ‘헬스케어 테스트베드’와 ‘스마트 모빌리티 도시’를 지향한다....
"대전시 국비확보액 첫 4조원 시대 개막, 일류경제도시 도약 기반 마련",등 과학경제 도시로서의 튼실한 기반조성을 위한 사업들도 반영됐다. 이와 함께 ▲베이스볼드림파크 조성... 구축사업 ▲충청권 인공지능 메타버스 기반 재난안전관리 등 이번 정부안에 미반영된 사업들에 대해...
물로 행복을 水놓을 K-water,"2023년에는 약 81억원을 투입하여 본부의 전체 광역정수장을 인공지능 기반의 스마트 정수장으로 전환하여 약품 자동주입, 사고 조기감지, 펌프 제어 등 정수장 과학화를 실현할 예정이다. 또한 수도사고 위기대응..."
"레노버, 다가올 미래에 주목할 4개 기술 소개",인공지능(AI)과 엣지 컴퓨팅의 확산이 수많은 산업 및 생산 활동에 새로운 동력을 제공함에 따라 2023년에... 도시 전역에 3000대의 레노버 서버를 설치하여 필요한 곳에 데이터를 전달할 수 있는 사물 인터넷(IoT) 및...
서울 양재혁신지구 AI지원센터 착공…2023년 완공,서울시는 14일 양재 연구개발(R&D)혁신지구 내 '인공지능(AI)지원센터'를 착공한다고 11일 밝혔다. 센터는 옛... 시는 양재R&D혁신지구에 들어설 첫 대학원으로 국내 최초의 AI 대학원인 '한국과학기술원(카이스트) AI...
"광주, 국비 3조 ""양·질 모두 성과""…전남, 2년 연속 8조 ""사상 최대""",중심도시 토대 마련…아시아문화중심특별회계 최초 500억 돌파 광주는 인공지능(AI) 집적단지 2단계 사업... 광주과학기술원(GIST) 부설 AI영재고 설립 기획 용역비(10억원)도 확보해 AI 사관학교와 함께 인재 양성...
대구시 로봇분야 국제회의 ‘RSS 2023’ 유치,"국제회의인 'RSS 2023'(로봇공학, 과학 및 시스템 콘퍼런스) 유치를 확정했다. 로봇산업 중심도시로서 대구의... 활용하고 인공지능(AI) 로봇, 서비스 로봇, 모바일 로봇 등 로봇분야 융합산업의 글로벌 경쟁력 강화에..."
부산시 조직개편 단행…핵심 공약 속도,"산업입지과, 인공지능소프트웨어과, 빅데이터통계과로 꾸려진다. 기획조정실 산하에는 재정관을 신설한다.... 재정관은 2030월드엑스포 유치, 북항 재개발 등 미래도시 비전 실현을 위해 2023년 국비를 확보하고 복지비용..."
"오세훈의 한강, 이명박의 청계천 될까…'매력 특별시 서울' 살펴보니","매력 도시로 도약시키겠다""고 밝혔다. 2023년 계묘년에는 한강을 서울의 위상을 높이는 관광명소이자 서울... 시는 로봇·AI 분야를 전시·체험·교육할 수 있는 서울로봇인공지능과학관을 열고 10월부터 관람을 시작한다...."
"홍남표 창원시장, 미래 50년 먹거리 기반 구축에 총력","중심도시 창원'의 실질적 원년인 2023년의 계획을 살펴본다. 먼저 '동북아 중심도시 창원' 실현을 앞당길... ▲인공지능 산업발전에 기여한 공적을 인정받아 과학기술정보통신부 장관상 수상, ▲'어린이 보호구역 내..."
[전문] 2019 한·아세안 특별정상회의 공동의장 성명,대한민국의 '한·아세안 과학기술협력센터' 설립 계획을 평가하였다. 18. 우리는 디지털 전환에 대한 아세안의 대응 능력을 향상시키기 위해 5G 및 인공지능 등 최근 부상하는 첨단 기술과 함께 '아세안 ICT 마스터 플랜 2020...
"인천TP, SW 전문인력 양성 교육생 모집","분석, 인공지능(AI) 등 최근 수요가 크게 늘면서 인력난이 가중되고 있는 SW·ICT(정보통신기술) 산업의 SW융합 분야 전문인력을 키워내는 교육프로그램이다. 교육은 다음달 8일부터 인천 연수구 송도국제도시..."
"[경남24시] 박완수 지사 ""올해 경남이 대한민국 우주 비전 개척 중심될 것""",하는 '인공지능 자율제조 클러스터 조성사업'도 추진한다. 무엇보다도 경남도는 지역인재를 육성하기 위해 전문 교육기관과 국책 연구기관 유치에 나선다. 경남도는 경남과학기술기관 설립을 위해 지난해 11월부터...
"광주시,색깔이 담긴 독특한 도시문화공간 ‘꿀잼도시’만든다","수완복합커뮤니티센터, 인공지능을 활용한 전통문화 플랫폼사업을 추진할 예정이다. 이두원 문화기반조성과장 “전문가와 시민 의견을 반영해 고대-근대-현대-미래를 연결하는 도시문화 기반시설을 지속적으로..."
"서울시, 4년간 2조 투입…유니콘 8개 키운다",과학기술정보통신부와 함께 '혁신학교'를 설립하며 융합형 소프트웨어 인재를 배출하는 과정을 통해 4차 산업혁명 관련 기술 창업 인재 1만명을 육성한다. 창업 공간 역시 신산업 거점을 중심으로 늘려 인공지능(AI)...
"울산시, 4조원대 국가예산 확보에 총력",구축 ▲도시재생뉴딜사업 ▲남목 삶과 도시의 업 디자인(UP DESIGN) 사업의 국비 확보에 나선다. 또 2022년도... 전문과학관 건립 ▲대중소 상생형 데이터·인공지능(AI)융합 제조혁신 협력산업 등의 국비 확보에 박차를...
"[아!이뉴스] 버스 와이파이, 5G 태우고 속도↑…의료사업자 개인정보유출 '철...","임혜숙 과학기술정보통신부 장관은 27일 서울 여의도 국회 정문에서 열린 '버스 공공와이파이 5G... 앞서 배민은 쿠팡이츠에 맞서기 위해 '인공지능(AI)추천배차' 대신 단건 배달 서비스 '배민1'을 출시해, 서비스 영역을..."
동부간선로 창동~상계 지하화…지상엔 서울광장 1.5배 수변공원,"‘서울로봇인공지능과학관’(2023년 완공), ‘서울사진미술관’(2023년 완공)까지 주요 문화예술산업... ‘창동상계 신경제중심지’는 도심 직장을 다니는 시민들의 주거지 역할만 하던 베드타운 동북권을 신도심으로..."
[Who] 트위터 CEO 오른 인도 출신 37세 빅데이터 전문가 아그라왈,"잭 도시 “우리 사업에 깊이 관여했고, 나보다 나았다” 트위터의 창업자 잭 도시가 최고경영자(CEO)... 특히, 그는 인공지능(AI) 기반 머신 러닝 모델을 광고 및 타임라인에 적용해 회사의 실적을 끌어올리는데..."
"부산시, 해양관광·컨벤션·의료 분야 메타버스 플랫폼 구축","벡스코를 메타버스 공간을 구축하고, 실사 중심의 인공지능 인간, 아바타 제작, 다국어번역지원 등의 메타버스 기반 국제 박람회 유치·운영 마이스(MICE) 플랫폼을 개발한다. 이를 통해 2030부산세계박람회, 2023부산세계장..."
"[우리 대학, 인재 이렇게 뽑는다!(1)] 정시까지 고려해 지원 하한선 정해야",수시모집에서 가장 많은 비중을 차지하는 학생부위주전형은 학생부교과전형(학교추천)과 학생부종합전형... [서강대학교] 인공지능·시스템반도체공학과 신설 김동택 입학처장 서강대학교는 2023학년도 수시모집에서...
이장우 대전시장 CES 2023 참관...시정 접목 방안 구상,"인공지능 센서를 부착해 블랙아이스 취약 지역을 미리 파악하는 기술을 지닌 기업과의 협업 방안 수립을 지시했다. CES 참여 대전 기업인과 유관 기관장 등 30여 명과의 만찬 간담회에서는 ""대한민국의 우수한 과학기술..."
지역별 '관광·생활행태' 통계 만든다,구분하거나 도시권을 설정하는 ‘신 지역분류 체계’ 개발을 추진하기로 했다. 인구 감소 등 지방소멸 관련 지표에 머신러닝(인공지능의 한 분야) 기법을 적용해 정확하고 과학적인 통계 생산도 지원한다. 지역 경제에...
"진주시, 2023년도 본예산 1조 9709억 편성해 시의회 제출","공립전문 과학관은 부지 보상을 시작으로 사업을 본격화한다. 2023년 진주 아시아역도선수권대회의 개최... 모형의 인공지능 돌봄 로봇 50대 보급, 평거동에 고령자 복지주택 준공, 문산읍에 홍락원 운영, 정촌면과 대평면..."
[포항 소식] 피츠버그 지역연합과 MOU 체결…글로벌경제 네트워크 구축 外,"진행됐으며, 인공지능, 로보틱스, 사이버보안, 생명과학, 제조 및 물류 등의 다양한 분야에서 적극적으로... 그러나 1990년대 이후 시민적 연대와 협력으로 도시 경제 기반의 대전환을 이루어내 현재는 첨단기술을..."
[포항 소식] 피츠버그 지역연합과 MOU 체결…글로벌경제 네트워크 구축 外,"진행됐으며, 인공지능, 로보틱스, 사이버보안, 생명과학, 제조 및 물류 등의 다양한 분야에서 적극적으로... 그러나 1990년대 이후 시민적 연대와 협력으로 도시 경제 기반의 대전환을 이루어내 현재는 첨단기술을..."
"행안부, 5개 기관에 첨단정보기술 활용 공공서비스 확산","거제시의 인공지능 기반 민원서식 작성 도우미 서비스, △대전소방본부의 실시간 도시 빅데이터 융합119... 대전광역시 소방본부는 복잡다단한 재난 현장에서 데이터에 기반한 과학적 의사결정을 위한 ‘실시간 도시..."
"조규일 진주시장 ""내년도 예산 1조 9709억원 편성""","공립전문 과학관은 부지 보상을 시작으로 사업을 본격화한다. 2023년 진주 아시아역도선수권대회의 개최... 모형의 인공지능 돌봄 로봇 50대 보급, 평거동에 고령자 복지주택 준공, 문산읍에 홍락원 운영, 정촌면과 대평면..."
홍준표 대구시장 “2023년은 대구 굴기의 원년 만들 것”,"또한 대구를 도심항공교통(UAM) 선도도시로 조성하기 위해 SK텔레콤, 한화시스템 등 대기업과 업무협약을 체결하고 과학정보통신부와 ‘디지털 혁신 비전 선포식’을 통해 수성알파시티에 2조2000억원 규모 인공지능..."
"서울 주요대 정시 모집 마감, 지난해 대비 지원율은 모두 하락세","2023학년도 정시에 총 1003명 모집에 4155명이 지원해 4.14대 1의 경쟁률을 보였다. 이는 전년도 4.23대 1보다 낮은 지원율이다. 지난해에 이어 뇌·인지과학부(인문)의 경쟁률이 10.60으로 가장 높았으며, 인공지능학..."
"진주시, 내년 예산 1조9709억 편성…부강진주 시즌2 역량 집중","2023년 상반기 개소를 앞둔 혁신도시 복합혁신센터와 상평산단 혁신·문화센터, 창업지원센터를 적극적으로... 어르신 일자리사업, 독거노인을 위한 AI 장치 설치, 경증 치매 어르신 인공지능 돌봄 로봇 50대 보급..."
"충남도·도교육청, 재검토 필요 사업 뭐가 있나","환경교육도시 운영 2억 원, 기후변화교육센터 운영지원 7000만 원, 환경교육문화사업 5000만 원, 찾아가는... 교육청 사업 중에서는 AI(인공지능) 관련 사업의 중복 투자를 우려했다. 미래교육시설에 투자하는..."
"尹정부 '메타버스 도시'…""새로운 가상경제 만든다""","기사내용 요약 시어스랩 컨소시엄, 과기부 '메타버스 도시' 주관사 개방형 메타버스 플랫폼으로 글로벌... 시어스랩 컨소시엄 6개사…""개방형 메타버스 생태계 구축"" 이 사업을 주도하는 시어스랩 컨소시엄은 인공지능..."
[Who Is ?] 최태원 SK그룹 회장 겸 대한상공회의소 회장,"SK하이닉스는 차량용 반도체를, SK텔레콤은 기존의 인공지능(AI) 기술을 바탕으로 한 고정밀지도와... SK는 2011년 생명과학사업부문을 물적분할해 SK바이오팜을 세웠다. SK바이오팜은 주로 중추신경질환과 관련된..."
"청소년부터 디지털 소외 노인까지…서울시 ""신기술 교육""","디지털 소외계층이 되기 쉬운 노년층을 위해 과학기술정보통신부의 '디지털 배움터'와 연계해 서울형 디지털 배움터를 확대하고 장애인을 대상으로 한 디지털 교육도 내년부터 시작한다. 교육에 빅데이터, 인공지능(AI) 등..."
"인공지능(AI) 광주, 전문 인재 양성이 관건이다-백으뜸 호남대 AI빅데이터학과...","이러한 노력의 결과로 광주시는 AI 집적 단지를 조성한 지 3년 차를 맞이하고 있으며, 2023년 하반기부터는 AI 데이터센터를 본격적으로 가동해 국내 대표 AI 중심 도시로 자리매김하려고 한다. 또한 94개의 인공지능 기업과..."
“한국의 미래는 AI·로봇에 있다… 청년에게 기업가 정신 심어라”,"“소프트웨어와 인공지능(AI), 로봇공학, 자동화 설비처럼 한국이 앞서 나갈 수 있는 분야를 찾아 고성장을... 하지만 한국 대학의 소프트웨어나 AI 관련 랭킹, 학술 논문의 숫자, 소프트웨어 과학자나 공학자 숫자 등을..."
대전시 내년 국비 4조 1485억원 확보…올해 대비 7.3%↑,복합과학체험랜드13억 6500만 원 ▲ 대전추모공원 제4봉안당 건립사업 18억 9000만 원 ▲ 인공지능... SOC사업 분야는 ▲ 충청권 광역 및 순환도로망 조성 226억 원 ▲ 도시철도 2호선 트램 203억 원 ▲ 대전~옥천 광역철도...
"서울시립대, 첨단 분야 대학원 정원 증원","지능학과, 통계데이터사이언스학과)에 대해 1월 18일부터 25일까지 원서접수를 한 뒤 전형절차를 거쳐 2023학... 스마트시티학과, 인공지능학과, 통계데이터사시언스학과의 정원 증원은 도시과학에 특성화되어 있고..."
"이용훈 UNIST 총장 ""5년 내 세계 100대 연구중심대학 도약""","이 총장은 “인공지능(AI), 반도체, 탄소중립, 바이오메디컬 4대 분야는 울산의 미래를 바꿀 전략 산업“이라며 ”4대 분야의 연구개발과 기술사업화, 창업을 통해 전통제조도시 울산이 첨단 스마트 산업도시로..."
"광주광역시, 색깔 있는 문화공간으로 ‘도시활력’ 더한다","수완복합커뮤니티센터, 인공지능을 활용한 전통문화 플랫폼사업을 추진할 예정이다. 이두원 문화기반조성과장 “전문가와 시민 의견을 반영해 고대-근대-현대-미래를 연결하는 도시문화 기반시설을 지속적으로 구축해..."
첨단센서 허브도시 대전 미래는?,"센서는 인공지능(AI), 사물인터넷(IoT), 자율주행차와 만나 세상을 더 빠르고 편리하게 만들 것으로 확신한다”며 “대전을 대한민국 산업을 견인하는 글로벌 첨단센서 허브도시로 조성하는 여정에 오늘 함께한 모든..."
"서울시립대, 정시모집 경쟁률 4.45대 1···전년 대비 소폭 상승","보였고, 인공지능학과, 자유전공학부, 도시행정학과가 각각 7.42대 1, 6.91대 1, 5.06대 1의 경쟁률을... 예체능계열에서는 스포츠과학과가 6.53대 1의 경쟁률을 보였다. 올해 정시에서 처음 모집하는..."
"尹 '뉴욕 비전' 선포...""AI 세계 3위, 데이터시장 배 성장"" 약속",이날 과학기술정보통신부는 디지털을 누구나 누릴 수 있도록 보장한 ‘디지털 권리장전’을 2023년... 윤 대통령은 대통령 선가 후보 시절 광주를 방문해 “인공지능 디지털 데이터 기반의 선도도시 광주를 반드시...
"유정복 인천시장, 인천시설공단 업무보고서 시민 안전·행복 당부",구축 ▲디지털 인공지능(AI) 챗봇 서비스를 통한 24시간 민원응대 서비스 도입 ▲낮 동안 저장한 빛을 활용한 스마트 로프 설치 등 가족공원 내 친환경·안전 추모길 조성 ▲어린이과학관 놀이터 시설 개선 및 신규...
"대전시-KAIST, 디지털 의과학원 구축...바이오 혁신인재 양성·창업 생태계 조...","주요 시설로 데이터 기반 융복합 헬스케어 개발센터, 인공지능(AI) 정밀의료 플랫폼 연구센터, 디지털 의료바이오 공동장비 활용 및 연구실과 창업자 공유 공간 등이 들어선다. KAIST 의과학대학원과 지역 창업자가..."
2030년엔 '하늘택시' 타고 TK신공항 간다,"대구 5대 산업은 도심항공교통(UAM), 반도체, 로봇, 헬스케어, ABB(인공지능·빅데이터·블록체인)다. 5대... 지난 8월 과학기술정보통신부도 대구시와 협약을 맺고 2030년까지 수성알파시티에 2조2000억원 규모의 공동..."
"호남대, 2023학년도 수시모집 1572명 선발","국내 유일의 'AI(인공지능) 특성화 대학' 호남대는 오는 13일부터 17일까지 실시되는 2023학년도... 호남대는 정부의 'AI국가전략', 광주광역시의 'AI중심도시 전략'에 발맞춘 미래 성장 동력을 앞세워 '청년들이 꿈을..."
"서울시립대학교, 2023년 정시모집 경쟁률 4.45 대 1...전년대비 소폭 상승","보였고, 인공지능학과, 자유전공학부, 도시행정학과가 각각 7.42대 1, 6.91대 1, 5.06대 1의 경쟁률을... 예체능계열에서는 스포츠과학과가 6.53대 1의 경쟁률을 보였다. 올해 정시에서 처음 모집하는..."
"대구시 ‘스마트시티 데이터허브’ 개소, 전국 최초","도심 교통문제 해결을 위해 2023년까지 도심 4차 순환선 내 260여 개 교차로에 지능형 CCTV를 통해 단계적으로 교통정보 데이터를 수집하고, 인공지능을 이용해 교통정보 분석 및 신호등 신호주기 최적화를 목표로 하는..."
"이장우 대전시장, 내년 국비확보 총력전 펼친다",조성 △인공지능?메타버스 기반 재난안전관리 △국립중앙과학관 복합과학체험랜드 조성사업 △유성대로~화산교 도로 개설 등 일류경제도시 대전 실현을 위한 현안사업들에 대한 국비 지원도 부탁했다. 이밖에 이...
"네이버 야심 ""우리는 '로봇' 아닌 '아크' 판다"" [IT돋보기]","(ARC, 인공지능·로봇·클라우드)'와 5G(5세대 이동통신) 기반 클라우드를 토대로 한 솔루션을 오는 2023년까지... 네이버클라우드가 지난해 12월 과학기술정보통신부가 추진하는 '이음5G'의 첫 사업자로 선정됐고 주파수도..."
[Who Is?] 차인혁 CJ올리브네트웍스 대표이사,CJ올리브네트웍스는 2020년 10월6일 광주과학기술원(지스트) 인공지능연구소와 업무협약을 맺고 인공지능... 차인혁은 부산 스마트시티 국가시범도시 조성 사업에도 참여했다. 차인혁은 2018년부터 부산 스마트시티...
"서울시립대, 2023 정시모집 경쟁률 4.45대 1","보였고, 인공지능학과 7.42대 1, 자유전공학부 6.91대 1, 도시행정학과 5.06대 1 등을 기록했다.... 예체능계열은 스포츠과학과가 6.53대 1을 기록했다. 올해 정시에서 처음 모집하는 고른기회전형Ⅱ에서는..."
"탁용석 GICON원장 ""실감콘텐츠로 매출 10조원 늘려보자""","인공지능(AI) 데이터센터 연계로 빅데이터 기반 콘텐츠 산업을 활성화하고 실감콘텐츠 기획·개발, 제작... 과학기술정보통신부는 K-실감콘텐츠 인력양성을 위해 2019년부터 2023년까지 5년간 7200명을 양성하겠다는..."
"[사설] 광주 CES 참가, 관련분야 획기적 도약 전환점 되길","광주시는 이를 추진 동력으로 인공지능집적단지 2단계, AI영재고 설립 등 AI 융합 창업도시 미래를 열어 갈... AI중심도시 광주가 본격적으로 세계로 나가는 터닝포인트가 되기를 기대한다. 광주과학기술원과 전남대..."
광양시 '전남ICT이노베이션스퀘어' 문 열다,"기사내용 요약2023년까지 79억원 투입, SW 전문인재 1000여명 양성 인공지능·블록체인 개발 위한 지역거점... 지난해 8월 과학기술정보통신부 공모로 선정된 ‘지역 ICT이노베이션스퀘어 조성사업’은 한국판 뉴딜..."
"서울시 ""미래교육 대전환 준비""…미래시민학교 만든다","과학기술통신부의 디지털 배움터와 연계한 '서울형 디지털 배움터'도 확대한다. 20~30대 디지털 실무인재 양성을 위한 '청년취업사관학교'를 오는 2030년까지 서울 전역 10곳에 개관한다는 계획이다. 빅데이터, 인공지능(AI)..."
"[산업 이모저모] 기아, 더 뉴 기아 레이 '그래비티' 출시","자연과학 배경지식을 습득할 수 있다. AR(증강현실) 기반으로 자신만의 동화를 만들 수 있는 '살아있는 동화', AI(인공지능) 캐릭터와 영어 대화를 주고받을 수 있는 '살아있는 영어' 체험도 진행한다. IPTV 최초로..."
'세종시교육감 누굴 찍을까'... 후보별 13대 현안 해법은,"원인을 분석해 보면, 우리아이는 학군이 좋은 곳에서 고등학교를 보내고 싶은 부모의 마음, 과학예술영재학... 대비해 인공지능, 드론, 코딩, 가상세계 등으로 확장할 필요가 있다."" (최태호) ""명품도시, 행정도시로서..."
"KAIST, 미국 뉴욕시대 첫걸음…‘KAIST NYU 조인트 캠퍼스’ 현판전달식 개최","AI융합뇌과학, AI응용 사이버 보안, 디지털 정보보안, 지속가능한 첨단 스마트 도시/환경 등과 같은 핵심분야 연구에 중점을 둘 예정이다. 이와 더불어 포스트 인공지능(Post AI)시대를 대비하기 위해 초융합..."
"전주시 ""지능형 교통체계 구축""","지능형 스마트교차로 시스템(30%정도)이 구축 완료되고 인공지능 및 빅데이터 분석시스템을 통해 과학적이고 효율적인 교통량 변화에 대응하는 미래형 스마트 신호운영으로 교통혁신도시로 성장할 것""이라고 말했다."
