175,"['ETRI, “전략·원천기술 확보로 디지털 혁신 선도할 터”', '한국전자통신연구원(ETRI)은 2일 계묘년 새해를 맞아 “전략·원천기술 확보를 통해 디지털 혁신을 선도하고... 특히 전략원천기술을 확보하기 위해 △5G+/6G 통신인프라 △인공지능(AI)·소프트웨어(SW) △메타버스...']"
176,"['[신년사]조현준 효성 회장 ""고객 몰입 경영 실천해야 기업 생존""', '조현준 효성그룹 회장 신년사 효성 가족 여러분, 2023년 계묘년 새해가 밝았습니다. 여러분 가정에 행복과... 반면에 고객은 인공지능, 빅데이터 등 기술의 급격한 변화를 빠르게 받아들이면서 시장에 대해 우리보다 더...']"
177,"['오유경 식약처장 ""새해 식의약 안전시스템·규제혁신 2.0·치료기회 보장”', '계묘년(癸卯年) 새해 아침이 밝았습니다. 올 한해도 사랑하는 가족과 함께 늘 건강하시고 뜻하시는 모든... 또한, 온라인 중심으로 경제구조가 재편되고, 인공지능･디지털 등 혁신기술이 산업 전반에 확산되고 있습니다....']"
178,"['[신년사] 고려대의료원 김영훈 의무부총장 ""초일류 의료기관 모델 제시""', '있었다""면서, ""계묘년(癸卯年) 새해는 첨단 스마트 인프라 구축 및 인공지능·빅데이터 기반 차세대 헬스케어 실현, 혁신 융복합 연구 가속화 등 2028 KU Medicine 100주년을 향한 본격적인 비상의 한 해가 될 것""이라고 말했다....']"
179,"['[신년사] DK ASIA 김정모 회장 “디지털트윈·AI로 스마트에코씨티 조성… 글...', '계묘년을 맞아 DK ASIA가 세계 수준의 스마트에코씨티를 조성해 글로벌 기업으로 도약하겠다는 포부를... Twin)과 인공지능(AI) 기술을 적용한 스마트에코씨티를 조성한다”고 밝혔다. 디지털 트윈은 현실세계를 컴퓨터...']"
180,"[""연수구 '안전도시 조례 제정' 등 6개 분야 신규 사업 추진"", '기호일보 - 아침을 여는 신문,\xa0KIHOILBO 인천시 연수구가 계묘년 새해에 변화와 혁신으로 경제가 풍요롭고... 금연 구역 내 딥러닝 인공지능(AI) 기반 카메라로 구성한 무인단속기를 설치해 흡연자들의 동작을 감지해...']"
181,"['[신년사]유영상 SKT 대표 ""AI 컴퍼니로 가는 도약과 전환의 해""', '유영상 SK텔레콤 대표는 2일 SK텔레콤·SK브로드밴드 구성원에 보낸 이메일 신년사에서 ""올해를 인공지능(AI)... 이어 ""계묘년 올 한해 검은 토끼처럼 크게 도약(Big Leap)해 내년부터는 크게 수확(Big Reap)할 수 있는 기반을...']"
182,"['[신년사] 이상일 용인특례시장', '이상일 경기도 용인특례시장은 계묘년 신년사를 통해 ‘함께 만드는 미래, 용인르네상스’라는 시정비전... 아울러 반도체·AI(인공지능) 고등학교 설립 문제도 순조롭게 진행되고 있으며, 처인구 에코타운 조성사업도...']"
183,"[""'AI·6G·반도체'…ETRI 디지털 대전환, 전략기술 육성 '역점'"", '방승찬 한국전자통신연구원(ETRI) 원장은 2일 계묘년(癸卯年) 새해를 맞아 경영계획을 발표했다.... ETRI는 올해 집중할 분야로 △5세대 플러스(5G+)·6세대(6G)이동통신 인프라 △인공지능(AI)·소프트웨어(SW) △메타버스...']"
184,"['[신년사] 이재근 국민은행장 ""용수철 같은 자세 필요한 때""', ""올해는 계묘년(癸卯年), '토끼의 해'입니다. 예로부터 토끼는 가장 영리하고 빠른 동물의 대명사로 다산... 그리고 하루가 다르게 발전하고 있는 인공지능, 클라우드 분야의 첨단 디지털 기술을 활용한 데이터 분석 역량...""]"
185,"['SKT·KT·LG유플러스 ""AI 퍼스트로 간다""', 'SK텔레콤, KT, LG유플러스 등 이동통신 3사 수장들이 올해 최우선 사업으로 인공지능(AI)을 들고 나왔다.... 유 대표는 ""AI 컴퍼니 비전을 바탕으로 계묘년 올 한해 검은 토끼처럼 크게 도약(Big Leap)해 내년부터는 크게...']"
186,"['[신년사] 유영상 SKT 대표 ""AI 컴퍼니로 가는 도약과 전환의 해""', '유영상 SK텔레콤 대표는 2일 신년사를 통해\xa0\'2023년을 인공지능(AI) 컴퍼니로의 도약과 전환을 하는 비전... 유대표는 구성원에게 보낸 메일에서 ""AI\xa0컴퍼니 비전을 바탕으로 계묘년 올 한해 검은 토끼처럼 크게 도약(Big...']"
187,"['임태희 ""변화 체감하는 새로운 경기교육 본격 추진 하겠다""', '〔스포츠서울│수원=좌승훈기자〕임태희 경기도교육감은 1일 계묘년 새해 신년사를 통해 “변화를 체감하는... 1인 1기기 스마트 단말기 보급을 앞당겨 학생의 디지털 활용 역량을 높이고 인공지능 기반의 교수학습...']"
188,"['[신년사] 최현만 미래에셋증권 회장 “위기가 곧 기회”', '최 회장은 “중요한 것은 고객 중심 사고와 공감”이라며 “우리는 디지털 전환과 인공지능(AI·Artificial... 2023년 계묘년(癸卯년) 새해가 밝았습니다. 새해 복 많이 받으시고, 임직원 가족 모두 건강하시길 기원합니다....']"
189,"['[신년사] 유영상 SK텔레콤 대표 “AI 컴퍼니로 가는 도약과 전환의 해”', '유영상 SK텔레콤 대표가 “2023년을 ‘AI(인공지능) 컴퍼니’로의 도약과 전환 비전 실행의 원년으로 삼자”... 또 “AI 컴퍼니 비전을 바탕으로 계묘년 올 한해 검은 토끼처럼 크게 ‘도약(Big Leap)’하여 내년부터는 크게...']"
190,"['정의선 현대차그룹 회장 “올해 키워드 ‘도전·변화’…미래 신사업 확장”', '정의선 현대차그룹 회장이 2023년 계묘년(癸卯年) 새해 화두로 제시한 그룹 차원의 새 기준이다. 금리·물가... 로보틱스와 인공지능(AI) 역량을 확보하고, 소형원자로(SMR)를 비롯한 에너지 신사업 진출에 나설 계획이다....']"
191,"['정의선 현대차그룹 회장 “올해 키워드 ‘도전·변화’…미래 신사업 확장”', '정의선 현대차그룹 회장이 2023년 계묘년(癸卯年) 새해 화두로 제시한 그룹 차원의 새 기준이다. 금리·물가... 로보틱스와 인공지능(AI) 역량을 확보하고, 소형원자로(SMR)를 비롯한 에너지 신사업 진출에 나설 계획이다....']"
192,"['""성장과 발전의 성과 보여주는 한 해 될 것""', '연세대학교 의료원 교직원 여러분, 계묘년(癸卯年) 새해가 밝았습니다. 2023년 새해 복 많이 받으시고, 더욱... 의료원 최초로 책임경영제를 도입한 강남세브란스병원은 인공지능으로 진료 편의를 높인 도심형...']"
193,"['[생활경제 이슈] 도미노피자, 매주 화요일 ‘도미노스데이’ 진행 外', ""◆광주 시민, 새해 시정 핵심 열쇳말은 '복합 쇼핑몰' 광주 시민은 계묘년 새해 시정 핵심 열쇳말로... 광주 군 공항 이전(18%), 영재고 설립 등 인공지능 2단계 사업 고도화 기반 마련(11%), 어등산 관광단지 개발 신속 추진(9...""]"
194,"['""의료기기산업 혁신성장에 초점, 성과에 최선""', '친애하는 의료기기산업 종사자 여러분, 계묘년(癸卯年) 새해가 밝았습니다. 풍요와 지혜를 상징하는 토끼의... 그중에서도 빅데이터, 의료인공지능, 디지털헬스, 의료로봇 등 혁신적이고 첨단의 기술이 융합한 의료기기...']"
195,"['[신년사] 임태희 경기도교육감 “기초역량 강화…인성·진로교육 활성화”', '희망찬 2023 계묘년(癸卯年) 아침이 밝았습니다. 새해 복 많이 받으시고 건강과 행복이 가득하시길... 1인 1기기 스마트 단말기 보급을 앞당겨 학생의 디지털 활용 역량을 높이고 인공지능 기반의 교수학습 플랫폼 구축으로...']"
196,"['[투테이 窓]고수(高手)를 기다리며', '과거 농경사회부터 인공지능, 메타버스 등 최첨단 기술이 인간의 능력을 대체하고 새로운 세상을 개척하는... 계묘년 새해가 밝았다. 우리를 둘러싼 대내외 환경은 쉽지 않다. 아니 어느 해보다 힘들 것이란 견해가...']"
197,"['토끼띠 CEO 조원태·권오갑, 위기 속 껑충 도약한다', '사진=각사 제공 \xa0계묘년 새해를 맞았다. 중후장대 토끼띠 최고경영자(CEO)인 권오갑 HD현대 회장과 조원태... 등 인공지능(AI) 기술개발에 우리의 역량을 집중해나갈 것""이라고 강조했다. 환경과 관련해선 ""글로벌 에너지...']"
198,"['[신년사 인터뷰] 정장선 평택시장', '경기도 정장선 평택시장은 계묘년 신년사를 통해 평택의 100년 미래를 위한 준비와 민생경제 안정과... 더불어 버스노선 전면개편, 광역버스 신설 확충, DRT 도입, 도심 속 공영주차장 확대, 인공지능 교통신호제어시스템...']"
199,"['주한규 원장 ""원자력으로 탄소중립 선도, 에너지 안보 강화""', '[한국원자력연구원 계묘년 맞아 신년 경영계획 발표 중소형 원자로 수출 추진, 미래 원자로 개발 본격화... 인공지능(AI)을 활용한 가동 원전 결함 진단 기술, 사이버 위협 탐지 기술 등 디지털 역량도 늘려나갈...']"
200,"['[신년사] 김지철 충남교육감', '2023년, 계묘년 새해가 밝았습니다. 계묘년 한 걸음 더 도약하시는 한 해를... 충남을 넘어 대한민국에서 ‘인공지능교육이 강한 충남교육’을 만들겠습니다. 현재...']"
201,"['[AT 전자 소식] LG전자·세라젬·바디프랜드', '또 인공지능건조코스는 기존 건조기의 표준코스 대비 건조 시간이 18% 감소했다. 세라젬, 계묘년 새해 맞아 특별 프로모션 진행 (사진=세라젬) 세라젬이 계묘년 새해를 맞아 1월 한 달간 헬스케어 가전...']"
202,"[""오세훈의 한강, 이명박의 청계천 될까…'매력 특별시 서울' 살펴보니"", '2023년 계묘년에는 한강을 서울의 위상을 높이는 관광명소이자 서울 대표 브랜드로 만들겠다는 포부인데... 시는 로봇·AI 분야를 전시·체험·교육할 수 있는 서울로봇인공지능과학관을 열고 10월부터 관람을 시작한다....']"
203,"[""KT그룹 2023년 'DIGICO KT' 신년식"", '특히 국내 최고 수준인 인공지능 분야에서는 세계적 수준의 역량에 도전하는 2023년이 되길 기대한다고... 토끼처럼 계묘년 시작을 활기차게 맞이했다. 한편 이날 신년식 행사는 사내방송 KBN을 통해 KT그룹의 모든...']"
204,"['유영상 SKT 대표 ""올해 AI 컴퍼니로 도약""', '신년사에서 \'2023년을 인공지능(AI) 컴퍼니로의 도약과 전환을 하는 비전 실행의 원년\'으로 삼자고... 유 대표는 구성원에게 보낸 메일에서 ""AI 컴퍼니 비전을 바탕으로 계묘년 올 한해 검은 토끼처럼 크게 도약(Big Leap)해...']"
205,"['[신년사] 구현모 KT 대표 ""다시 한 번 도약하는 \'디지코 KT\' 되자""', '특히 올해는 인공지능 분야에서 국내를 넘어 세계적 수준의 역량을 확보하자는 도전 과제를 제시했다.... 토끼처럼 계묘년을 활기차게 보내자는 메시지다. 한편 이날 신년식 행사는 사내방송 KBN을 통해 KT그룹의 모든...']"
206,"['[2023 신년사] 손태승 우리금융그룹 회장 ""경쟁우위 확보, 기업가치 제고\'', '이와 함께 손 회장은 2023년 계묘년 새해를 맞아 ""\'경쟁우위 학보, 기업가치 제고\'라는 경영목표를 새로운... 손 회장은 ""금융그룹들도 테크 경쟁력이 가장 큰 무기인 시대""라며 ""인공지능(AI), 데이터 등 금융 핵심 미래기술...']"
207,"[""[시론] 교육 혁신의 엔진 '대학', 국가 혁신의 파트너로 발전하길"", '4차 산업혁명과 디지털 대전환은 대학의 혁신적인 변화를 필요로 하고 있으며\xa0△인공지능\xa0△반도체... 2023년 계묘년 새해를 맞이해\xa0교육부의 고등교육 개혁이 더욱 속도를 낼 것으로 기대하고 있는데 역시 중요한 것은...']"
208,"['임태희 경기교육감 ""\'아이들 교육 제대로 하는\' 경기교육 만들어 나갈 것""', '그동안 경기도교육청은 △AI(인공지능) 하이테크 기반 학생 맞춤형 교육 △글로컬(글로벌＋로컬) 융합인재... 임태희 교육감은 계묘년(癸卯年) 새해를 맞아 ‘경기도교육청 출입기자단’과의 공동 신년 인터뷰를 통해...']"
209,"['윤건영 충북교육감 ""새로운 충북교육의 온전한 새 출발""', ""계묘년(癸卯年) 새해 새날이 밝았습니다. 올 한해 여러분 가정 가정마다 건강과 행복을 비추는 새 아침의... 소프트웨어와 인공지능에 대한 학교교육과정 중심의 정보교육을 실시하겠습니다. 넷째, '지역사회와 함께하는...""]"
210,"['[신년사] 김학동 예천군수 김학동 ""경북의 중심으로 도약하겠디""', '김학동예천군수©열린뉴스통신ONA 김학동 예천군수가 검은 토끼의 해인 계묘년 새해를 맞아\xa0 군민에게... 추진하고 인공지능 스마트 관제시스템 운영, 스마트모빌리티 안전솔루션 사업을 추진해 범죄와 사고로부터...']"
211,"['[신년사] 김학동 예천군수 김학동 ""경북의 중심으로 도약하겠디""', '김학동예천군수©열린뉴스통신ONA 김학동 예천군수가 검은 토끼의 해인 계묘년 새해를 맞아\xa0 군민에게... 추진하고 인공지능 스마트 관제시스템 운영, 스마트모빌리티 안전솔루션 사업을 추진해 범죄와 사고로부터...']"
212,"['[신년사] 구현모 KT 대표 “디지코 전략 확장해 3차원적 성장 만들어 낼 것”', '특히 국내 최고 수준인 인공지능(AI) 분야에서는 세계적 수준의 역량에 도전하는 2023년이 되길 기대한다고... 직원 대표가 마지막으로 완성해내며 임직원 모두가 힘차게 뛰는 토끼처럼 계묘년 시작을 활기차게 맞이했다.']"
213,"[""[유통가 레이더] 오뚜기, 라면업계 최초로 플렉소 인쇄 '친환경 포장재' 적용..."", ""이디야커피가 계묘년을 맞아 2023년 경영 슬로건으로 '고객과 점주의 마음으로, 다시뛰자 2023'을 선포했다.... 현대백화점그룹 IT전문 기업 현대IT&E는 KAIST 경영대학(서울시 동대문구 소재)과 '인공지능 기반 기술의 활성화...""]"
214,"['윤동섭 세브란스병원 의료원장 ""첨단의료체계·의료 클러스터 구축할 것”', '윤동섭 연세대 의무부총장 겸 의료원장이 계묘년 새해를 맞아 첨단 의료 체계·의료 클러스터 구축·사람... 의료원 최초로 책임경영제를 도입한 강남세브란스병원은 인공지능으로 진료 편의를 높인 도심형...']"
215,"['정의선 “멈추면 쉽게 오염...한발 앞서 이끌자”', '2023년 계묘년 새해 메시지로 전했다. 미국 인플레이션 감축법(IRA) 여파와 글로벌 복합 위기로 경영환경에... 올해는 인공지능(AI)을 비롯한 소프트웨어 원천기술 확보에 무게를 실었다. 우수한 인재가 있는 곳에 AI...']"
216,"['[신년사] 이재근 국민은행장 “고객 접점 경쟁력 강화에 매진”', '올해는 계묘년(癸卯年), ‘토끼의 해’입니다. 예로부터 토끼는 가장 영리하고 빠른 동물의 대명사로 다산... 그리고 하루가 다르게 발전하고 있는 인공지능, 클라우드 분야의 첨단 디지털 기술을 활용한 데이터 분석...']"
217,"['[신년사] 구현모 KT 대표 ""통신망 \'안정과 안전\' 수준 한 단계 높여야""', '특히, 국내 최고 수준인 인공지능 분야에서는 세계적 수준의 역량에 도전하는 2023년이 되길 기대한다고... 토끼처럼 계묘년 시작을 활기차게 맞이했다. 한편, 이날 신년식 행사는 사내방송 KBN을 통해 KT그룹의 모든...']"
218,"['기업들 ""경제 여건 어렵지만, 위기를 기회로 만들 것""', 'KT 임직원들은 새해 비전을 함께 발표하며 인공지능을 중심으로 한 도약을 다짐했습니다. [구현모 / KT 대표... 2023년 계묘년 새해를 맞아 대내외 여건은 여전히 어렵지만, 함께 힘을 모아 경제의 활력을 되살리겠다는 각오를...']"
219,"['[2023 신년사] 유영상 SKT·SKB 대표 ""2023년은 AI 컴퍼니 향한 도약과 전환의...', ""[사진=SKT] SK텔레콤(SKT)과 SK브로드밴드(SKB)가\xa02023년을 인공지능(AI) 컴퍼니로 가는 여정에서 '도약과 전환... 바탕으로 계묘년 한 해 검은 토끼처럼 크게 도약(BIg Leap)하고, 내년부터는 크게 수확(Big Reap)할 수 있는...""]"
220,"['[전문] 윤석열 대통령 2023년 신년사… ""위대한 국민과 함께 새로운 도약 이뤄...', '윤석열 대통령이 계묘년(癸卯年) 새해를 맞아 1일 오전 10시 용산 대통령실 1층 브리핑룸에서 생방송으로... 우주항공, 인공지능, 첨단바이오 등 핵심 전략기술과 미래 기술시장 선점을 위한 지원에 한치의 소홀함이 없도록...']"
221,"['[전문] 윤석열 대통령 2023년 신년사… ""위대한 국민과 함께 새로운 도약 이뤄...', '윤석열 대통령이 계묘년(癸卯年) 새해를 맞아 1일 오전 10시 용산 대통령실 1층 브리핑룸에서 생방송으로... 우주항공, 인공지능, 첨단바이오 등 핵심 전략기술과 미래 기술시장 선점을 위한 지원에 한치의 소홀함이 없도록...']"
222,"['[신년사] 구현모 KT 대표 ""안전·안정 운용, 3차원적 성장 만들 것""', '특히 ""국내 최고 수준인 인공지능 분야에서는 세계적 수준의 역량에 도전하는 2023년이 되길 기대한다""고... 대표가 마지막으로 완성해내며 임직원 모두가 힘차게 뛰는 토끼처럼 계묘년 시작을 활기차게 맞이했다. 김윤희']"
223,"['[신년사] 유영상 SK텔레콤 대표 ""AI 컴퍼니로 도약하는 한 해 될 것""', '유영상 SK텔레콤 대표는 2023년을 회사가 인공지능(AI) 컴퍼니로 탈바꿈하는 해로 삼겠다고 밝혔다. 유영상... 끝으로 ""AI 컴퍼니 비전을 바탕으로 계묘년 올 한 해 검은 토끼처럼 크게 도약하여 내년부터는 크게 수확할 수...']"
224,"['포항, 미래 100년 도약 발판 만든다', '그는 “추운 겨울의 어려움을 이겨내면 따뜻한 봄기운이 세상에 가득하다는 의미”라며 “계묘년, 토끼의... 수소연료전지발전 클러스터 조성과 그래핀, 차세대 로봇, 인공지능과 양자 기술의 융합 등 신산업 확장에도...']"
225,"['증권사 CEO들, 신년사 통해 ""투자심리 위축…고객관리 강화해야""', '국내 주요 증권사 최고경영자(CEO)들은 계묘년(癸卯年) 새해 높은 금리에 투자 심리가 위축될 것으로... 전환과 인공지능(AI) 기술개발도 강화해야 한다고 말했다. 정일문 한국투자증권 사장은 ""모두가 피부로 체감하듯...']"
226,"['유영상 SKT 대표 “AI 컴퍼니로 가는 도약·전환의 해로”', '유영상 SK텔레콤 대표는 2일 전 구성원에 보낸 이메일 신년사에서 “인공지능(AI) 컴퍼니로의 도약과 전환을... 그러면서 “AI 컴퍼니 비전을 바탕으로 계묘년 올 한해 검은 토끼처럼 크게 도약(Big Leap)해 내년부터는...']"
227,"[""2023년에도 '논산시 변화와 혁신' 이어진다"", ""충청매일 CCDN 새해부터 달라지는 논산의 정책, 최종 지향점에는 '시민행복'있다 검은 토끼의 해 '계묘년... 시는 지난해 건양대, 충남대 등과 맺은 협약을 토대로 반도체·코딩·인공지능·바이오산업 분야 학습 터전을 넓혀...""]"
228,"['[신년사] 임태희 경기도교육감', '희망찬 2023 계묘년(癸卯年) 아침이 밝았습니다.\xa0새해 복 많이 받으시고 건강과 행복이 가득하시길... 1인 1기기 스마트 단말기 보급을 앞당겨\xa0학생의 디지털 활용 역량을 높이고 인공지능 기반의 교수학습 플랫폼 구축으로...']"
229,"[""새해부터 ‘맞춤형 학업성취도 자율 평가' 확대 운영"", '계묘년 새해를 맞아 부산 교육 현장에도 다양한 교육 정책과 복지 제도가 도입된다. 국제적 교육... 학교 현장에서 초·중등 정보(SW)·인공지능(AI) 교육과정 시수도 대폭 늘어난다. 초등학교 1~4학년은 디지털 소양...']"
230,"['정지원 손보협회장 ""업계 공동 빅데이터 \'Pool\' 확보해야""', '그는 우선 ""금융산업 안에서도 인공지능과 빅데이터 등 새로운 기술을 바탕으로 미래 금융시장을 선도하기... 지혜와 풍요를 상징하는 검은 토끼의 해인 계묘년(癸卯年) 새해가 밝았습니다. 올 한해 어려운 일이 있더라도...']"
231,"['[2023 신년사] 유영상 SKT 대표 ""AI 컴퍼니 도약·전환의 해""', '유영상 SK텔레콤 대표가 올해를 인공지능(AI) 컴퍼니로 도약하는 비전 실행의 원년으로 삼겠다고 선언했다.... 바탕으로 계묘년 올 한 해 검은 토끼처럼 크게 도약해 내년부터는 크게 수확(Big Reap) 할 수 있는 기반을 다...']"
232,"['정지원 손보협회장 ""업계 공동 빅데이터 \'Pool\' 확보해야""', '그는 우선 ""금융산업 안에서도 인공지능과 빅데이터 등 새로운 기술을 바탕으로 미래 금융시장을 선도하기... 지혜와 풍요를 상징하는 검은 토끼의 해인 계묘년(癸卯年) 새해가 밝았습니다. 올 한해 어려운 일이 있더라도...']"
233,"['[2023 신년사] 방승찬 ETRI 원장 ""AI·SW 등 핵심전략·원천기술 확보 주력""', 'ETRI는 2일 계묘년 새해를 맞아 2023년 핵심전략·원천기술 확보를 통해 디지털 혁신을 선도하고 세계 속의... 핵심전략과 원천기술 확보를 위해 ▲5G+·6G 통신인프라 ▲인공지능(AI)·소프트웨어(SW) ▲메타버스...']"
234,"[""효성 조현준 회장, '고객 몰입' 새해 필승 전략 제안"", '<2023년 효성그룹 신년사 전문> 효성 가족 여러분, 2023년 계묘년 새해가 밝았습니다. 여러분 가정에 행복과... 반면에 고객은 인공지능, 빅데이터 등 기술의 급격한 변화를 빠르게 받아들이면서 시장에 대해 우리보다 더...']"
235,"['[신년사] 이재근 KB국민은행장 ""용수철 같은 자세로 도약하자""', '이재근 행장은 계묘년(癸卯年) 새해 핵심 경영 방향으로 고객 접점 경쟁력 강화, 본원적 비즈니스(Biz)... 그리고 하루가 다르게 발전하고 있는 인공지능, 클라우드 분야의 첨단 디지털 기술을 활용한 데이터 분석 역량...']"
236,"['기업들 ""경제 여건 어렵지만, 위기를 기회로 만들 것""', 'KT 임직원들은 새해 비전을 함께 발표하며 인공지능을 중심으로 한 도약을 다짐했습니다. [구현모 / KT 대표... 2023년 계묘년 새해를 맞아 대내외 여건은 여전히 어렵지만, 함께 힘을 모아 경제의 활력을 되살리겠다는 각오를...']"
237,"['[전문] 윤석열 대통령 2023년 신년사 ""수출은 우리 경제의 근간""', '윤석열 대통령 신년사 / SBS 뉴스 캡쳐 윤석열 대통령이 1일 계묘년(癸卯年) 새해를 맞아 신년사를 공개했다.... 우주항공, 인공지능, 첨단바이오 등 핵심 전략기술과 미래 기술시장 선점을 위한 지원에 한 치의 소홀함이...']"
238,"['고려대의료원, ""초일류 KU Medicine 향한 힘찬 도약"" 다짐', '의료원 측에 따르면 김영훈 의무부총장 겸 의료원장은 신년사를 대신한 특강에서 ""계묘년(癸卯年) 새해는 첨단 스마트 인프라 구축 및 인공지능·빅데이터 기반 차세대 헬스케어 실현, 혁신 융복합 연구 가속화 등 2028 KU...']"
239,"[""[2023 신년사] 이통3사 공통 전략 키워드는 'AI'"", '하지만 이통3사 모두 시대적 흐름이라는 평가를 받는 인공지능(AI) 분야에서 만큼은 일부 공통점을 보인다.... 바탕으로 계묘년 올 한해 검은 토끼처럼 크게 도약하여 내년부터는 크게 수확할 수 있는 기반을 다 같이...']"
240,"['유통家 ""글로벌 경영환경 불확실성 속 성장의 길 찾자""', ""현대백화점그룹과 신세계그룹이 2일 시무식을 열고 2023년 계묘년 새해를 맞았다. 이날\xa0정지선... 신세계그룹이 지난 수년간 인공지능(AI)와 같은 첨단 기술을 도입하는 등 '디지털 대전환'에 대규모 투자를 해온 것도...""]"
241,"['이통3사 CEO, 디지털 전환·AI·플랫폼 강조', '사진=각 사 SK텔레콤, KT, LG유플러스 등 이통3사가 신년사에서 미래 성장 비전으로 인공지능(AI)와 플랫폼을... 유 대표는 구성원에게 보낸 메일에서 ""AI 컴퍼니 비전을 바탕으로 계묘년 올 한해 검은 토끼처럼 크게 도약...']"
242,"['윤석열 대통령 신년사 ""노사 법치주의"" 강조', '계묘년(癸卯年) 첫날인 1일, 윤석열 대통령은 ""기득권 유지와 지대 추구에 매몰된 나라에는 미래가 없다.... 우주항공, 인공지능, 첨단바이오 등 핵심 전략기술과 미래 기술시장 선점을 위한 지원에 한치의 소홀함이 없도록...']"
243,"['[신년사] 유영상 SKT 대표 ""AI 컴퍼니로 도약하는 원년""', '유영상 SK텔레콤 대표는\xa02일 SKT, SK브로드밴드 전 구성원에게 보낸 이메일 신년사에서 ""2023년을 인공지능... 이어서 ""AI 컴퍼니 비전을 바탕으로 계묘년 올 한해 검은 토끼처럼 크게 도약해 내년부터는 크게 수확할 수...']"
244,"[""이통사 CEO 2023 신년사 키워드 '변화·전환'"", '경기침체로 경영환경이 녹록지 않은 상황에서\xa0SK텔레콤(017670)은 인공지능(AI) 컴퍼니, KT(030200)는... 그는 ""AI 컴퍼니 비전을 바탕으로 계묘년 올 한해 검은 토끼처럼 크게 도약해 내년부터는 크게 수확할 수 있는 기반을...']"
245,"['김광수 은행연합회장 ""리스크관리 최우선으로, 불황을 도약의 시기로""', '2023년 계묘년(癸卯年) 토끼의 해가 밝았습니다. 토끼는 예로부터 탈토지세(脫兎之勢)의 민첩함을 연상시킬... 전 세계 데이터 생산량은 약 13년만에 175배 증가할 것으로 전망되며 인공지능 시장 규모 또한 연평균 43%의...']"
246,"['고려대의료원, 초일류 KU Medicine을 향한 힘찬 도약', '있었다""면서, ""계묘년(癸卯年) 새해는 첨단 스마트 인프라 구축 및 인공지능·빅데이터 기반 차세대 헬스케어 실현, 혁신 융복합 연구 가속화 등 2028 KU Medicine 100주년을 향한 본격적인 비상의 한 해가 될 것이다""라고...']"
247,"['관세청장 ""올해 \'마약과의 전쟁\' 원년…밀반입 원천 차단""', ""희망찬 계묘년(癸卯年) 새해가 밝았습니다. 새해 복 많이 받으시길 바랍니다. 올해는 계묘(癸卯), 곧 '검은... 대외환경 변화에 발 맞추어 관세행정 핵심업무에 인공지능·빅데이터·블록체인 등 신기술을 적극 적용하기 위한...""]"
248,"['KT그룹 2023년 신년식 개최…2023년 다시 한 번 도약하는 DIGICO KT', '특히 국내 최고 수준인 인공지능 분야에서는 세계적 수준의 역량에 도전하는 2023년이 되길 기대한다고... 토끼처럼 계묘년 시작을 활기차게 맞이했다. 한편 이날 신년식 행사는 사내방송 KBN을 통해 KT그룹의 모든...']"
249,"['[신년사] 구현모 KT 대표 “안전과 안정 운용이 중요”', '특히 국내 최고 수준인 인공지능 분야에서는 세계적 수준의 역량에 도전하는 2023년이 되길 기대한다고... 토끼처럼 계묘년 시작을 활기차게 맞이했다. 한편 이날 신년식 행사는 사내방송 KBN을 통해 KT그룹의 모든...']"
250,"[""SF 영화가 현실로… 미래 시장 이끌 'K-로봇'"", ""IT 업계, 블루오션 로봇 산업 정조준 다사다난했던 임인년이 저물고 계묘년 새해가 시작되지만 글로벌... 이후 인공지능(AI) 기술을 접목한 'LG 클로이' 로봇을 생산하고 물류, 의료, 교육 등 다양한 산업 분야에 확대...""]"
251,"[""SF 영화가 현실로… 미래 시장 이끌 'K-로봇'"", ""IT 업계, 블루오션 로봇 산업 정조준 다사다난했던 임인년이 저물고 계묘년 새해가 시작되지만 글로벌... 이후 인공지능(AI) 기술을 접목한 'LG 클로이' 로봇을 생산하고 물류, 의료, 교육 등 다양한 산업 분야에 확대...""]"
252,"['[신년사]KAMC 이사장 ""6년제 학제개편, 의료계 숙제""', '존경하는 이사님, 회원여러분희망찬 계묘년 새해를 맞아 건강과 행복이 넘치는 한해가 되시기를 진심으로... 위해서도 인공지능, 빅데이터 등에 대한 지식 습득과 활용능력 함양이 필요하게 되었습니다. 협회에서는...']"
253,"['[휴먼시티 수원] 시민이 웃는 ‘즐거운 수원’ 만든다', '계묘년 새해를 맞은 2023년 1월1일 수원특례시의 중심부에 위치한 팔달산 서장대에서 시민들이 일출맞이를... 광교에서 시작된 수요응답형 모빌리티 서비스를 고색 델타플렉스 지역과 당수지구로 확대하고, 인공지능(AI)...']"
254,"['[신년사] 임태희 경기도교육감', '희망찬 2023 계묘년(癸卯年) 아침이 밝았습니다. 새해 복 많이 받으시고 건강과 행복이 가득하시길... 1인 1기기 스마트 단말기 보급을 앞당겨 학생의 디지털 활용 역량을 높이고 인공지능 기반의 교수학습 플랫폼 구축으로...']"
255,"['[신년사] 2023년 국민은행장 신년사', ""올해는 계묘년(癸卯年), '토끼의 해'입니다. 예로부터 토끼는 가장 영리하고 빠른 동물의 대명사로 다산... 그리고 하루가 다르게 발전하고 있는 인공지능, 클라우드 분야의 첨단 디지털 기술을 활용한 데이터 분석 역량...""]"
